transcript_ID,CAGE_support
TALONT001742018,yes
ENST00000344201.7_1,yes
TALONT000284784,yes
ENST00000346541.7_1,yes
ENST00000397800.5_3,yes
TALONT000285229,no
ENST00000375238.8_4,yes
TALONT003770087,yes
ENST00000330271.5_2,yes
ENST00000343380.6_3,yes
TALONT003770128,yes
ENST00000409299.8_3,yes
ENST00000344022.7_2,yes
ENST00000217402.3_2,yes
TALONT000969210,yes
TALONT003770613,yes
TALONT003771091,yes
TALONT000285564,no
TALONT003772232,no
TALONT003316433,no
ENST00000668968.1_2,yes
ENST00000375114.7_1,yes
TALONT003772444,yes
ENST00000246194.8_2,yes
TALONT000285607,yes
TALONT000285614,yes
TALONT000285621,yes
TALONT000285660,yes
TALONT000285668,yes
TALONT000969593,yes
TALONT000969657,yes
TALONT000971218,no
TALONT000971276,no
TALONT000285763,no
ENST00000374980.3_3,yes
TALONT000285793,no
TALONT000285800,yes
TALONT000285849,no
TALONT003774710,no
TALONT000971969,yes
TALONT000972577,yes
TALONT003775518,no
TALONT000285973,yes
TALONT003775668,no
TALONT003775671,no
TALONT003775980,yes
TALONT003776243,no
TALONT003317252,yes
TALONT003317259,no
TALONT000285986,yes
TALONT001745124,no
TALONT000286001,yes
TALONT000286011,yes
TALONT000286051,yes
ENST00000217426.7_3,yes
TALONT000972799,yes
TALONT002331398,no
TALONT003777852,no
ENST00000374864.9_4,yes
TALONT003317403,yes
TALONT000286117,yes
TALONT003778160,yes
TALONT000286146,yes
TALONT002858239,yes
TALONT003778404,no
TALONT003778457,no
TALONT002331696,no
TALONT003779351,yes
TALONT000974401,yes
TALONT001745809,yes
TALONT000286355,no
TALONT002858337,yes
TALONT002331772,yes
ENST00000357156.6_1,yes
TALONT000974387,yes
ENST00000360668.8_2,yes
ENST00000397709.1_1,yes
TALONT000286384,yes
TALONT000974535,yes
TALONT000974604,yes
ENST00000476428.1_1,yes
TALONT000974725,yes
TALONT000974737,yes
TALONT000974745,yes
ENST00000217446.7_4,yes
TALONT001746065,yes
ENST00000374820.6_4,yes
TALONT000286581,no
TALONT003782358,no
TALONT000286786,yes
TALONT000286790,yes
TALONT000286792,no
TALONT000976394,yes
TALONT001746701,yes
TALONT000286797,yes
TALONT003782582,yes
TALONT003782622,yes
TALONT000286506,yes
ENST00000374810.8_2,yes
TALONT000286552,yes
TALONT000286764,no
TALONT000286844,yes
ENST00000336431.10_3,yes
TALONT000286882,yes
TALONT000286914,no
TALONT000287107,yes
TALONT003782686,yes
TALONT000287205,yes
TALONT000287208,yes
TALONT000287216,yes
TALONT000287219,yes
TALONT000287231,yes
TALONT000287237,yes
TALONT000977386,yes
TALONT000977416,yes
TALONT001747298,yes
TALONT000287299,yes
TALONT000287303,yes
TALONT000287306,yes
TALONT000977505,yes
ENST00000360596.7_3,yes
TALONT001747647,yes
ENST00000494727.1_1,no
ENST00000651619.1_2,yes
TALONT000287494,yes
TALONT000977847,yes
TALONT001747964,yes
TALONT003783915,yes
ENST00000451813.6_4,yes
ENST00000252015.3_5,yes
TALONT000287617,yes
TALONT000288204,no
TALONT000980302,yes
TALONT000288453,yes
ENST00000374492.8_3,yes
TALONT000288504,yes
TALONT000288507,yes
TALONT000980444,yes
ENST00000456790.2_3,yes
TALONT003321989,yes
ENST00000435366.2_4,yes
ENST00000424358.1_3,yes
ENST00000624581.1_1,no
ENST00000374436.7_2,yes
ENST00000374443.7_2,yes
ENST00000447927.6_2,yes
TALONT000980822,yes
ENST00000374450.8_3,yes
TALONT000981073,yes
TALONT003785413,yes
TALONT003785514,yes
TALONT003785834,yes
ENST00000374385.10_5,yes
TALONT001749773,no
ENST00000397554.5_2,yes
TALONT000288899,yes
TALONT000288936,yes
TALONT000288943,yes
TALONT000288952,yes
TALONT000288956,yes
TALONT000288960,yes
TALONT000288966,yes
ENST00000397524.5_3,yes
TALONT003786992,no
TALONT003787027,no
TALONT001750304,no
TALONT000289099,no
ENST00000348547.6_3,yes
ENST00000357394.8_3,yes
ENST00000486268.5_1,yes
TALONT000982656,yes
TALONT000982680,yes
TALONT000289175,yes
TALONT000982779,no
TALONT000982780,no
ENST00000488384.1_1,no
TALONT003788177,no
TALONT000289204,yes
TALONT000289210,yes
ENST00000462352.5_2,yes
ENST00000397443.6_8,yes
TALONT000289215,yes
TALONT000289228,yes
TALONT000289243,yes
TALONT002338354,no
TALONT003323635,no
TALONT003788200,yes
ENST00000437340.5_6,yes
TALONT003788458,no
TALONT000984154,yes
TALONT000984157,yes
TALONT001751783,yes
TALONT003788471,yes
TALONT003788479,yes
ENST00000374114.8_3,yes
ENST00000374104.7_2,yes
ENST00000424458.5_2,yes
ENST00000374092.9_3,yes
ENST00000374078.5_1,yes
ENST00000374077.8_2,yes
ENST00000336695.4_1,yes
ENST00000253363.11_3,yes
ENST00000361162.10_2,yes
TALONT000290113,no
ENST00000403542.6_2,yes
TALONT000290355,no
TALONT000290583,yes
TALONT000290840,no
TALONT000987796,no
ENST00000528062.7_3,yes
ENST00000444878.5_2,yes
ENST00000496183.5_2,no
ENST00000490354.5_2,no
TALONT001757428,yes
TALONT003791422,yes
TALONT003791426,yes
TALONT003791428,yes
TALONT003326353,yes
TALONT003791638,yes
TALONT003791668,yes
TALONT001757499,yes
TALONT001757501,no
TALONT000291722,yes
TALONT000992627,no
TALONT003791776,yes
TALONT003791786,yes
TALONT003791826,yes
TALONT000992648,yes
TALONT002340949,yes
TALONT003792144,no
TALONT000291734,yes
TALONT003792459,yes
TALONT003792460,yes
TALONT003792512,yes
TALONT003792533,yes
TALONT003792524,yes
TALONT003792528,yes
TALONT000291822,yes
TALONT000291827,yes
TALONT000291831,yes
TALONT000291846,yes
ENST00000442447.5_2,yes
TALONT003792837,yes
TALONT003793598,yes
ENST00000397370.3_2,yes
TALONT000291900,yes
TALONT000291914,yes
TALONT000291918,yes
ENST00000461849.1_2,yes
TALONT000291955,yes
TALONT000291959,yes
TALONT000291961,yes
TALONT002341182,yes
TALONT000291982,yes
TALONT003796285,yes
ENST00000617560.1_1,yes
TALONT003796794,no
TALONT003796805,no
TALONT003327361,no
TALONT003327381,no
ENST00000364351.1,yes
ENST00000305978.6_2,yes
ENST00000614708.1_5,yes
ENST00000565493.2_2,yes
TALONT000994653,yes
TALONT003327768,yes
TALONT000292745,yes
TALONT000292764,yes
TALONT000994860,yes
TALONT000292781,yes
TALONT000292872,yes
TALONT000293027,no
TALONT002870946,yes
TALONT000293046,yes
TALONT000293078,no
ENST00000320849.9_2,yes
ENST00000373932.3_1,yes
TALONT000293623,no
ENST00000475894.5_2,yes
TALONT000293717,yes
TALONT000293719,yes
TALONT000293798,yes
TALONT000293815,yes
TALONT000293830,yes
TALONT000293873,yes
TALONT000294017,yes
TALONT000294060,yes
TALONT000294296,yes
TALONT001759884,yes
TALONT001760741,yes
TALONT003799051,yes
TALONT000294681,yes
ENST00000340491.8_2,yes
TALONT000999047,yes
TALONT000294769,no
TALONT000294788,no
TALONT000294962,no
TALONT000294987,no
TALONT000295013,no
TALONT000295118,no
TALONT000999240,no
TALONT000295305,no
TALONT000295312,no
ENST00000279022.7_2,yes
ENST00000373874.6_1,yes
TALONT000295356,yes
ENST00000373872.8_1,yes
TALONT000295632,yes
ENST00000558028.5_5,yes
ENST00000344795.8_2,yes
TALONT000295821,yes
TALONT001001021,yes
ENST00000492721.5_1,yes
ENST00000483815.5_1,yes
TALONT001001356,yes
TALONT002345061,yes
ENST00000342422.3_1,yes
ENST00000494506.1_1,no
ENST00000359675.6_3,yes
ENST00000349004.6_4,yes
TALONT000296067,yes
TALONT001763632,yes
ENST00000426836.5_2,yes
ENST00000448110.6_2,yes
ENST00000373750.8_2,yes
ENST00000646673.1_3,yes
TALONT000296945,no
TALONT001764607,yes
TALONT000297092,yes
TALONT000297096,yes
ENST00000373664.8_3,yes
TALONT003803280,no
TALONT001003350,yes
TALONT000297271,yes
TALONT001003360,yes
TALONT001003436,yes
TALONT003803415,yes
TALONT003803416,yes
TALONT001003443,yes
TALONT002874742,yes
TALONT000297514,yes
TALONT000297553,yes
TALONT000297583,yes
TALONT000297600,yes
TALONT000297615,yes
TALONT000297700,yes
TALONT002346636,yes
TALONT003332476,yes
TALONT003803919,yes
ENST00000237530.11_2,yes
TALONT000297998,yes
TALONT000298233,yes
TALONT000298383,yes
TALONT000298582,yes
TALONT000298647,no
TALONT001007514,no
TALONT000298738,no
TALONT000298740,no
TALONT001007534,no
TALONT001767107,no
ENST00000373606.7_1,yes
TALONT000298767,yes
TALONT000298773,yes
TALONT000298778,yes
ENST00000373605.7_1,no
TALONT001007966,no
ENST00000373578.6_2,yes
TALONT000298854,yes
ENST00000613961.1_1,no
TALONT000299114,no
ENST00000373537.7_5,yes
ENST00000346199.3_2,yes
TALONT003806217,yes
ENST00000647955.1_1,yes
ENST00000649451.1_3,yes
TALONT000299675,yes
TALONT001012404,yes
TALONT001012428,yes
TALONT001013590,yes
TALONT001015164,yes
TALONT001772556,yes
TALONT001772962,yes
TALONT002352239,yes
TALONT002354384,yes
TALONT002876822,yes
TALONT003337150,yes
TALONT003339816,yes
TALONT003806391,yes
TALONT003806392,yes
TALONT003806632,yes
TALONT003806641,yes
TALONT003806642,yes
TALONT003806868,yes
TALONT003806925,yes
TALONT003807143,yes
TALONT003807145,yes
TALONT003807158,yes
TALONT003807162,yes
TALONT003807325,yes
TALONT003807401,yes
TALONT003807491,yes
TALONT003808730,yes
TALONT003808746,yes
TALONT003808834,yes
TALONT003808977,yes
TALONT003808986,yes
TALONT003810126,yes
TALONT001019213,yes
TALONT001773883,yes
TALONT003813246,yes
TALONT003813253,yes
ENST00000649309.1_1,yes
TALONT001021009,yes
ENST00000361383.11_3,yes
TALONT000300909,yes
TALONT003813762,yes
TALONT000300967,yes
TALONT001021149,yes
TALONT003813803,yes
TALONT001021573,yes
TALONT000301169,no
TALONT003813905,no
TALONT003813915,no
TALONT000301246,yes
TALONT001021654,no
ENST00000472237.5_1,yes
TALONT002356892,no
ENST00000373461.9_2,yes
ENST00000373447.8_3,yes
ENST00000449821.1_2,no
TALONT003814088,yes
TALONT000302258,yes
TALONT000302338,yes
TALONT000302350,yes
TALONT000302443,yes
TALONT000302519,yes
TALONT000302633,yes
ENST00000373433.9_2,yes
ENST00000479646.1_2,yes
TALONT001025474,yes
ENST00000662982.1_2,yes
ENST00000654183.1_2,yes
ENST00000665233.1_2,yes
ENST00000660885.1_2,yes
ENST00000666268.1_2,yes
ENST00000663540.1_2,yes
ENST00000662213.1_2,yes
ENST00000658488.1_2,yes
ENST00000483342.6_3,yes
ENST00000656815.1_2,yes
ENST00000657911.1_2,yes
ENST00000400436.6_1,yes
ENST00000669083.1_2,yes
ENST00000432153.6_3,yes
ENST00000660884.1_2,yes
TALONT000303195,yes
TALONT001026064,yes
TALONT002358491,yes
ENST00000262879.11_2,yes
ENST00000217420.2_2,yes
ENST00000243903.6_2,yes
TALONT000303961,yes
TALONT000303971,yes
TALONT000304073,yes
TALONT001026916,yes
TALONT001026947,yes
TALONT000304224,no
ENST00000299824.6_2,yes
ENST00000619304.4_3,yes
TALONT000304364,yes
TALONT000304722,yes
TALONT000304730,yes
TALONT003815185,yes
TALONT003815187,yes
ENST00000252011.8_2,yes
TALONT001028520,yes
ENST00000373313.3_2,yes
ENST00000361337.3_2,yes
TALONT000305028,yes
TALONT000305038,yes
TALONT000305051,yes
TALONT000305077,yes
TALONT001029104,yes
TALONT001029110,yes
TALONT001029160,yes
TALONT001029234,yes
TALONT001029246,yes
TALONT001029381,yes
TALONT003343414,yes
TALONT003815439,yes
TALONT003815448,yes
TALONT003815500,yes
TALONT003815508,yes
TALONT001780345,no
TALONT003816116,no
TALONT003816117,no
TALONT003816120,no
TALONT003816133,no
TALONT003816278,yes
TALONT000305478,no
TALONT000305518,no
TALONT000305564,no
ENST00000244007.7_1,yes
TALONT000305587,yes
TALONT000305851,yes
TALONT003816487,yes
TALONT003816492,yes
TALONT000306070,no
TALONT003816511,no
TALONT000306317,no
TALONT000306358,no
TALONT001031124,yes
ENST00000441102.6_3,yes
ENST00000559296.1_2,yes
TALONT001031596,yes
TALONT003816979,no
TALONT003816990,yes
TALONT001031637,yes
ENST00000482596.1_2,yes
TALONT000306970,yes
TALONT001031692,no
TALONT001031707,yes
TALONT001031713,yes
TALONT003817243,yes
ENST00000658035.1_1,yes
TALONT003817524,yes
TALONT003817539,yes
TALONT003817542,yes
ENST00000244020.5_3,yes
TALONT001781900,yes
ENST00000483871.6_1,yes
TALONT000307366,yes
TALONT000307380,no
TALONT000307408,no
TALONT000307416,no
ENST00000468336.5_1,yes
ENST00000373030.8_2,yes
TALONT000307713,yes
TALONT001032601,yes
TALONT001032610,yes
TALONT003818277,yes
ENST00000373039.4_1,yes
ENST00000217026.5_2,yes
ENST00000341197.9_3,yes
TALONT000307839,yes
TALONT000307856,yes
ENST00000255174.3_3,yes
TALONT000307940,yes
ENST00000671199.1_1,yes
ENST00000439943.5_1,yes
ENST00000655968.1_1,yes
ENST00000664132.1_1,yes
ENST00000342560.9_1,yes
TALONT000308165,yes
ENST00000537864.5_1,yes
TALONT000308188,yes
TALONT001783479,yes
ENST00000438466.5_1,yes
TALONT001034173,yes
ENST00000396825.4_3,yes
ENST00000262605.9_2,yes
ENST00000372904.7_1,yes
ENST00000255175.5_2,yes
ENST00000342374.5_3,yes
TALONT000308635,no
TALONT000308643,no
TALONT002364322,yes
TALONT002364324,yes
ENST00000372894.7_1,yes
ENST00000372892.7_1,yes
TALONT000309449,yes
TALONT003821086,yes
TALONT001036371,yes
ENST00000372886.6_2,yes
TALONT000309511,yes
ENST00000479421.5_2,yes
TALONT000309600,yes
TALONT000309629,yes
TALONT003821627,yes
TALONT003821729,yes
ENST00000353703.9_3,yes
TALONT003822511,yes
TALONT003823015,yes
ENST00000372839.7_2,yes
TALONT003824029,yes
TALONT000309684,yes
TALONT001037762,yes
TALONT003825401,yes
TALONT003825407,yes
TALONT000309714,yes
TALONT000309717,yes
TALONT000309793,no
TALONT000309816,no
TALONT001785967,no
ENST00000372813.4_3,yes
TALONT000309956,yes
TALONT003826553,yes
TALONT000309999,yes
TALONT000310009,yes
TALONT001038807,yes
ENST00000372806.8_2,yes
TALONT001038877,yes
TALONT001038911,yes
TALONT001786177,yes
TALONT003349264,yes
ENST00000488618.1_1,yes
TALONT000310064,yes
TALONT003827032,no
TALONT002886542,no
ENST00000372733.3_3,yes
ENST00000243918.10_2,yes
ENST00000453003.1_6,yes
ENST00000419593.5_1,yes
TALONT003827239,yes
ENST00000452133.1_2,yes
ENST00000372723.7_1,yes
ENST00000360981.8_1,yes
ENST00000639499.1_1,yes
ENST00000638671.1_1,yes
ENST00000279036.12_6,yes
ENST00000372676.8_2,yes
TALONT000310611,yes
ENST00000372622.8_2,yes
TALONT000310630,yes
TALONT001039942,yes
TALONT003827854,yes
TALONT003827878,yes
ENST00000456939.5_2,yes
TALONT001040092,no
ENST00000405520.5_1,yes
ENST00000335046.7_1,yes
ENST00000356455.9_2,yes
ENST00000352551.9_1,yes
TALONT001040195,no
ENST00000491381.6_3,yes
ENST00000462307.5_1,yes
ENST00000372542.5_2,yes
ENST00000372541.1_1,yes
ENST00000344780.4_1,yes
ENST00000217455.9_3,yes
ENST00000461272.5_2,yes
TALONT001787497,yes
ENST00000488679.5_2,yes
ENST00000484783.1_2,yes
ENST00000255152.3_2,yes
ENST00000372518.4_2,yes
ENST00000372484.7_2,no
TALONT003829337,no
ENST00000372431.8_4,yes
ENST00000372420.5_3,yes
ENST00000647856.1_1,yes
ENST00000372409.8_2,yes
TALONT000311062,yes
TALONT000311065,yes
TALONT001042465,yes
TALONT003829523,yes
ENST00000616084.1_1,yes
TALONT001042867,no
ENST00000322927.3_3,yes
TALONT000312005,no
TALONT000312022,no
ENST00000628272.1_1,yes
ENST00000413737.2_1,yes
ENST00000372315.4_1,yes
ENST00000290231.11_3,yes
TALONT000312083,yes
TALONT000312090,yes
TALONT000312111,yes
TALONT000312161,yes
TALONT000312744,yes
ENST00000543605.5_2,yes
ENST00000372230.10_3,yes
TALONT000312802,yes
ENST00000290246.11_3,yes
TALONT000312987,yes
TALONT000312988,yes
TALONT000312995,yes
TALONT000313630,yes
TALONT001792439,yes
ENST00000469801.5_2,yes
ENST00000641770.1_1,no
TALONT000313846,yes
TALONT000313957,no
TALONT000313983,yes
ENST00000457685.6_2,yes
TALONT000314051,no
TALONT000314058,yes
TALONT000314094,yes
ENST00000596323.1_3,no
TALONT003831466,yes
TALONT001048930,yes
ENST00000372114.4_4,yes
ENST00000372102.3_3,yes
ENST00000606362.1_1,no
TALONT001793673,no
TALONT002370970,no
TALONT003832966,no
TALONT003832978,no
TALONT001050906,yes
TALONT003833131,no
TALONT003833134,yes
TALONT003833139,no
TALONT003833142,no
TALONT001794004,yes
TALONT001050918,yes
TALONT000315187,yes
TALONT002891434,yes
TALONT002891441,yes
TALONT003353981,no
TALONT000315193,yes
TALONT001050983,yes
TALONT001050985,yes
TALONT003833855,yes
TALONT003833871,no
ENST00000446894.5_2,yes
TALONT001051009,yes
TALONT003833926,yes
TALONT003834081,yes
TALONT003834084,yes
TALONT001051067,yes
TALONT001794155,yes
TALONT001794180,yes
TALONT000315269,yes
TALONT000315449,no
TALONT003354475,yes
TALONT003354477,yes
TALONT000315591,no
TALONT000315893,yes
TALONT001051875,yes
ENST00000262982.3_2,yes
TALONT000316230,yes
TALONT000316257,yes
TALONT000316565,yes
TALONT000317092,yes
TALONT001795012,yes
TALONT001795089,yes
TALONT001795785,yes
TALONT003354799,yes
TALONT003835072,yes
TALONT003835080,yes
TALONT000317369,yes
TALONT000317501,yes
ENST00000371856.6_2,yes
ENST00000371828.7_3,yes
TALONT000317593,yes
TALONT000317607,no
TALONT000317632,yes
TALONT000317653,yes
TALONT000317796,no
ENST00000360426.8_2,yes
ENST00000347458.9_2,yes
TALONT000318536,yes
TALONT000318548,yes
TALONT003835776,yes
TALONT001057814,yes
TALONT001798887,yes
TALONT002376792,yes
TALONT003835901,yes
TALONT002376795,yes
TALONT000318558,yes
TALONT000318560,yes
TALONT000318561,yes
TALONT000318565,yes
TALONT000318567,yes
TALONT001057851,yes
TALONT001057858,yes
TALONT001057874,yes
TALONT001057877,yes
TALONT003835953,no
TALONT003835963,yes
TALONT001798978,yes
TALONT000318599,yes
TALONT002894843,yes
TALONT001798985,yes
TALONT003836502,yes
TALONT003836505,yes
TALONT003836510,yes
TALONT003836648,yes
TALONT003836688,yes
ENST00000622530.4_1,yes
TALONT000318639,yes
TALONT000318641,yes
TALONT000318708,yes
TALONT000318713,yes
TALONT001058008,yes
TALONT001058022,yes
TALONT003836766,yes
TALONT003836768,yes
TALONT003837023,yes
TALONT003837234,no
TALONT003837374,no
TALONT003837380,no
ENST00000441722.5_1,no
ENST00000417721.5_1,no
ENST00000450535.5_1,no
ENST00000371743.8_2,no
ENST00000428008.6_2,yes
TALONT001059485,yes
TALONT003837617,yes
ENST00000667889.1_1,yes
ENST00000326677.9_1,yes
ENST00000652916.1_1,yes
TALONT002895191,yes
TALONT003840195,yes
ENST00000659056.1_1,yes
TALONT000319107,yes
ENST00000386307.1,yes
TALONT001059856,yes
TALONT002377346,yes
ENST00000371711.4_3,yes
TALONT001060174,yes
TALONT001800469,yes
ENST00000623528.3_1,yes
ENST00000244061.6_2,yes
ENST00000624620.1_1,yes
ENST00000371657.9_2,yes
ENST00000396059.7_2,yes
ENST00000371674.7_2,yes
TALONT000320382,yes
ENST00000467839.5_2,yes
TALONT001064624,yes
TALONT000320257,no
TALONT000320395,no
TALONT000321050,yes
ENST00000371652.9_4,yes
ENST00000303004.5_2,yes
TALONT000321068,yes
TALONT000321072,yes
ENST00000371621.5_2,yes
TALONT000321185,yes
TALONT001803418,yes
TALONT000321453,no
TALONT000321455,no
TALONT003842930,no
TALONT003842966,no
ENST00000371610.7_2,yes
TALONT001065912,yes
ENST00000371608.6_1,yes
ENST00000371588.9_2,yes
ENST00000466152.5_2,yes
ENST00000371582.8_3,yes
TALONT001066376,yes
TALONT001803791,no
TALONT001803793,yes
TALONT003360454,yes
ENST00000371584.8_4,yes
TALONT003844212,yes
TALONT003844237,yes
TALONT000321951,yes
ENST00000244051.3_2,yes
ENST00000371571.5_4,yes
TALONT000321990,yes
TALONT001803929,yes
ENST00000346617.8_2,yes
ENST00000371515.8_2,yes
ENST00000216923.5_3,yes
ENST00000371471.6_2,yes
TALONT000323145,yes
TALONT000323158,yes
TALONT000323167,yes
TALONT001067723,yes
TALONT000323184,yes
TALONT000323187,yes
ENST00000371419.7_2,yes
TALONT003845683,yes
TALONT000323295,yes
TALONT001067995,yes
TALONT003847031,yes
TALONT000323312,no
TALONT003847108,no
ENST00000262593.10_2,yes
TALONT000323347,yes
TALONT001805129,yes
TALONT003847610,yes
ENST00000491469.1_1,yes
TALONT000323420,yes
TALONT000323438,yes
TALONT001068503,yes
TALONT000323690,yes
TALONT000323740,yes
TALONT000323752,yes
TALONT001805513,yes
TALONT001806124,yes
TALONT002383337,yes
TALONT002899788,yes
TALONT000323891,no
TALONT001069872,no
TALONT000323926,no
TALONT001069921,no
ENST00000432629.1_1,yes
ENST00000064571.3_3,yes
ENST00000371384.4_2,yes
TALONT001070055,yes
TALONT003850127,yes
ENST00000347343.6_2,yes
ENST00000395915.7_2,yes
ENST00000395913.7_2,yes
TALONT001071765,yes
TALONT001071768,yes
TALONT001071775,yes
TALONT003850872,no
TALONT003850874,yes
TALONT003850880,yes
TALONT000324465,no
ENST00000217109.9_2,yes
TALONT003364764,yes
TALONT000324534,yes
ENST00000357348.9_1,yes
ENST00000395881.7_1,yes
TALONT000324564,yes
TALONT000324575,yes
TALONT001072272,yes
TALONT003851266,yes
TALONT003851352,yes
TALONT003851389,yes
ENST00000201031.3_2,yes
TALONT000324784,yes
TALONT000324789,yes
TALONT000324868,yes
TALONT000324882,yes
ENST00000395863.8_3,yes
TALONT000324963,no
TALONT000325001,yes
ENST00000395864.7_2,yes
ENST00000476877.1_2,no
ENST00000371242.6_1,yes
TALONT000325074,yes
ENST00000527947.5_1,yes
ENST00000395841.7_2,yes
TALONT000325401,no
TALONT000325403,no
ENST00000356208.10_2,yes
ENST00000347215.8_4,yes
ENST00000341744.8_5,yes
TALONT001078727,no
ENST00000614771.2_3,yes
ENST00000244040.4_2,yes
TALONT003853382,yes
TALONT003853388,yes
TALONT003853425,yes
TALONT002900850,yes
ENST00000475243.6_2,yes
TALONT000325708,yes
TALONT001079278,yes
ENST00000476395.1_1,no
TALONT003854171,yes
TALONT003854205,yes
ENST00000355957.9_2,yes
ENST00000371141.8_4,yes
TALONT003854284,yes
ENST00000371132.8_3,yes
TALONT000326249,yes
TALONT001080072,yes
TALONT002386803,yes
ENST00000467096.5_1,yes
TALONT001080023,yes
ENST00000356091.11_2,yes
ENST00000527081.1_1,no
ENST00000477931.5_2,yes
TALONT000326936,yes
TALONT001080691,yes
TALONT000326942,yes
TALONT001080719,yes
ENST00000480975.5_2,yes
TALONT000326950,yes
ENST00000371095.7_2,yes
TALONT003854943,yes
ENST00000371085.7_3,yes
ENST00000354359.11_3,yes
ENST00000265620.11_3,yes
TALONT000326955,yes
TALONT000326956,yes
TALONT000327000,yes
TALONT001080869,yes
TALONT001080910,yes
TALONT001081583,yes
TALONT003854963,yes
TALONT003855098,yes
TALONT003855113,yes
TALONT003855450,yes
TALONT003855604,yes
ENST00000371081.5_2,yes
TALONT003855578,yes
TALONT003856039,yes
TALONT003856532,yes
TALONT000327155,yes
TALONT001082605,yes
TALONT001082615,yes
TALONT001082622,yes
TALONT001082635,yes
TALONT000327157,yes
TALONT000327164,yes
TALONT000327186,no
TALONT000327225,no
ENST00000487862.5_1,no
ENST00000496934.5_1,no
TALONT001815362,no
TALONT001082854,yes
ENST00000476196.5_1,no
TALONT000327419,yes
TALONT000327453,yes
TALONT000327462,yes
TALONT000327463,yes
TALONT000327477,no
TALONT000327488,yes
ENST00000475610.1_1,yes
TALONT001083174,yes
ENST00000602795.6_2,yes
TALONT000327547,yes
TALONT000327550,yes
TALONT000327555,yes
ENST00000464363.5_1,yes
ENST00000482747.1_1,yes
TALONT000327804,yes
TALONT000327814,yes
TALONT000327963,yes
TALONT003369482,no
TALONT001085039,no
TALONT001816856,no
TALONT000328557,no
TALONT001816870,no
TALONT003369504,no
ENST00000217131.6_3,yes
ENST00000243997.8_3,yes
TALONT000328574,no
ENST00000395659.1_2,yes
TALONT003862908,yes
ENST00000355937.9_3,yes
ENST00000463057.1_2,yes
TALONT003867502,yes
ENST00000371015.6_4,yes
TALONT001087612,yes
TALONT001087624,yes
TALONT001818959,yes
TALONT001819037,yes
TALONT002390480,yes
TALONT003370349,yes
TALONT003868345,no
ENST00000492611.5_2,yes
ENST00000473657.1_1,no
ENST00000360816.8_3,yes
ENST00000469084.5_1,yes
TALONT000330410,yes
ENST00000421092.1_3,no
TALONT000330491,no
TALONT003371015,no
ENST00000370996.5_2,yes
TALONT001089021,yes
TALONT001089149,no
TALONT000330932,no
TALONT003870517,no
TALONT003870540,no
TALONT003870575,yes
TALONT003870590,yes
TALONT000331370,yes
TALONT001090434,no
ENST00000370873.9_3,yes
TALONT000331438,yes
TALONT000331452,yes
TALONT003871358,no
TALONT001820623,yes
ENST00000484488.5_2,yes
ENST00000486193.1_2,no
TALONT000331540,yes
TALONT002392110,no
TALONT000331551,yes
TALONT001092061,no
TALONT000331552,yes
ENST00000370858.3_2,yes
ENST00000331758.8_2,yes
TALONT000331611,yes
TALONT000331649,yes
TALONT001092125,yes
TALONT002392259,yes
TALONT003875873,yes
TALONT000331919,no
ENST00000370823.7_1,yes
TALONT000332115,no
TALONT000332156,no
ENST00000340177.10_3,yes
ENST00000313733.8_2,yes
TALONT002392904,yes
TALONT000332237,yes
TALONT002393632,yes
TALONT000332609,no
TALONT003877344,no
TALONT003877381,no
TALONT003877469,no
ENST00000253003.7_3,yes
TALONT000332768,yes
TALONT000332772,yes
TALONT000332930,no
TALONT000332942,no
TALONT002905063,yes
ENST00000610979.1_1,yes
ENST00000343986.9_2,yes
TALONT001095056,yes
TALONT001095058,yes
TALONT001095105,yes
TALONT003878601,yes
ENST00000492356.2_1,yes
TALONT000333089,yes
TALONT003373374,yes
TALONT002905138,no
TALONT001095128,no
TALONT001823338,no
ENST00000370487.5_2,yes
TALONT000333218,yes
TALONT001095311,yes
TALONT001095318,yes
TALONT001823471,yes
ENST00000290291.10_4,yes
TALONT000333236,yes
TALONT001095346,yes
TALONT001095414,yes
TALONT001095499,yes
TALONT003884364,no
ENST00000649368.1_4,yes
TALONT003884473,yes
TALONT000333288,yes
TALONT002905408,no
ENST00000466532.1_1,no
TALONT000333521,no
TALONT000333528,yes
TALONT000333540,no
TALONT000333542,yes
TALONT001095936,yes
TALONT000333577,yes
TALONT001095954,yes
TALONT003885122,no
TALONT003885126,no
TALONT000333581,yes
TALONT003885194,no
TALONT001095993,no
ENST00000370371.8_2,yes
ENST00000370368.5_2,yes
ENST00000354665.8_2,yes
TALONT001096178,yes
TALONT003885578,no
TALONT001096670,yes
TALONT002905652,yes
TALONT003885777,yes
TALONT003885804,yes
ENST00000266069.5_2,yes
TALONT002396156,yes
TALONT001098146,no
TALONT001098155,no
ENST00000370339.8_3,yes
TALONT003886262,yes
TALONT003886263,yes
ENST00000370313.5_3,no
ENST00000370316.8_3,yes
TALONT000334616,yes
TALONT001825545,yes
TALONT000334705,yes
TALONT000334719,yes
TALONT003886702,yes
TALONT000335107,no
ENST00000370263.9_3,yes
ENST00000360480.7_2,yes
TALONT000335422,yes
TALONT000335433,yes
ENST00000344425.7_2,yes
TALONT001100563,yes
TALONT001100613,no
ENST00000217182.6_4,yes
TALONT003888197,yes
TALONT003888312,yes
ENST00000370179.8_3,yes
