gene	gene_symbol	alias	bp	pLI
ENSG00000259060	RNASE11	RNASE11	600	0.000901827974958924
ENSG00000173464	RNASE11	RNASE11	600	0.000901827974958924
ENSG00000206150	RNASE13	RNASE13	471	0.00104046587605863
ENSG00000169385	RNASE2	RNASE2	486	0.0331040053407555
ENSG00000258818	RNASE4	RNASE4	444	0.00663016205500523
ENSG00000173431	RNASE8	RNASE8	465	0.036105095264196
ENSG00000188655	RNASE9	RNASE9	633	0.00123948581745239
ENSG00000136104	RNASEH2B	RNASEH2B	939	5.28743334999297e-07
ENSG00000172922	RNASEH2C	RNASEH2C	495	0.482674403349311
ENSG00000219200	RNASEK	RNASEK	414	0.326878907503079
ENSG00000135828	RNASEL	RNASEL	2226	1.63602605043982e-06
ENSG00000026297	RNASET2	RNASET2	771	0.0352374254321782
ENSG00000172602	RND1	RND1	699	0.95563877874521
ENSG00000108830	RND2	RND2	684	0.0213962276210914
ENSG00000115963	RND3	RND3	735	0.927740995585283
ENSG00000022840	RNF10	RNF10	2436	0.911483096722239
ENSG00000239305	RNF103	RNF103	2058	0.936527562873888
ENSG00000249884	RNF103-CHMP3	RNF103-CHMP3	756	0.0270269125572439
ENSG00000123091	RNF11	RNF11	465	0.783655046948096
ENSG00000157450	RNF111	RNF111	2988	0.999690211404
ENSG00000128482	RNF112	RNF112	1896	0.0107309561153631
ENSG00000125352	RNF113A	RNF113A	1032	0.812244800819289
ENSG00000139797	RNF113B	RNF113B	969	0.123414904216356
ENSG00000124226	RNF114	RNF114	687	0.0700020679893615
ENSG00000121848	RNF115	RNF115	915	0.0565056237720379
ENSG00000137522	RNF121	RNF121	984	0.957439933572525
ENSG00000133874	RNF122	RNF122	468	0.657218713327381
ENSG00000164068	RNF123	RNF123	3945	0.999709572440409
ENSG00000101695	RNF125	RNF125	699	0.0652481021103097
ENSG00000070423	RNF126	RNF126	936	0.934639745437321
ENSG00000133135	RNF128	RNF128	1287	0.933162938807934
ENSG00000082996	RNF13	RNF13	1146	0.00741238264718531
ENSG00000113269	RNF130	RNF130	1260	0.95446897714528
ENSG00000188050	RNF133	RNF133	1131	0.065924116450937
ENSG00000181481	RNF135	RNF135	1299	0.0136616029632293
ENSG00000170881	RNF139	RNF139	1995	0.177200417836973
ENSG00000013561	RNF14	RNF14	1425	0.00476990127220519
ENSG00000151692	RNF144A	RNF144A	879	0.982845382379118
ENSG00000137393	RNF144B	RNF144B	912	0.0895959525189992
ENSG00000145860	RNF145	RNF145	2082	0.501179153468126
ENSG00000118518	RNF146	RNF146	1080	0.392209604706029
ENSG00000235631	RNF148	RNF148	918	0.000718619888297015
ENSG00000163162	RNF149	RNF149	1203	0.00185833982263899
ENSG00000170153	RNF150	RNF150	1317	0.0489147610081687
ENSG00000179580	RNF151	RNF151	738	2.95307404673035e-06
ENSG00000176641	RNF152	RNF152	612	0.00666267698811682
ENSG00000141576	RNF157	RNF157	2040	3.74131286961504e-05
ENSG00000141622	RNF165	RNF165	1041	0.955123145332448
ENSG00000158717	RNF166	RNF166	714	0.519732721208542
ENSG00000108523	RNF167	RNF167	1053	0.336434769376513
ENSG00000163961	RNF168	RNF168	1716	3.47022568154301e-08
ENSG00000166439	RNF169	RNF169	2127	0.223692629967309
ENSG00000132972	RNF17	RNF17	4872	0.999999877697915
ENSG00000120925	RNF170	RNF170	777	0.569886522703318
ENSG00000145428	RNF175	RNF175	987	2.19708493930177e-10
ENSG00000164197	RNF180	RNF180	1779	0.00742293255462808
ENSG00000168894	RNF181	RNF181	462	1.61348773459917e-07
ENSG00000180537	RNF182	RNF182	744	0.0110581216883963
ENSG00000165188	RNF183	RNF183	579	0.0371470512295608
ENSG00000138942	RNF185	RNF185	579	0.636571632945102
ENSG00000178828	RNF186	RNF186	684	0.00194541369028923
ENSG00000034677	RNF19A	RNF19A	2517	0.0560552527022119
ENSG00000116514	RNF19B	RNF19B	2199	0.505817194063183
ENSG00000155827	RNF20	RNF20	2928	0.00437417461506266
ENSG00000158286	RNF207	RNF207	1905	6.79557353294123e-05
ENSG00000212864	RNF208	RNF208	786	0.60854637784634
ENSG00000178222	RNF212	RNF212	894	0.717202832464678
ENSG00000173821	RNF213	RNF213	15624	1.88703622586483e-24
ENSG00000167257	RNF214	RNF214	2112	0.996805152687576
ENSG00000099999	RNF215	RNF215	1134	0.00823762631468528
ENSG00000011275	RNF216	RNF216	2772	0.843961853932
ENSG00000146373	RNF217	RNF217	828	0.357121339389907
ENSG00000152193	RNF219	RNF219	2181	7.55757263578803e-05
ENSG00000187147	RNF220	RNF220	1701	0.998296747259184
ENSG00000101236	RNF24	RNF24	510	0.882731705004765
ENSG00000163481	RNF25	RNF25	1380	0.694539476546931
ENSG00000173456	RNF26	RNF26	1302	0.643697361736122
ENSG00000092098	RNF31	RNF31	3219	0.999725371725288
ENSG00000105982	RNF32	RNF32	1089	5.04339716763396e-08
ENSG00000170633	RNF34	RNF34	1122	0.149154187295023
ENSG00000137075	RNF38	RNF38	1548	0.998565745297671
ENSG00000204618	RNF39	RNF39	1263	0.00490365185442389
ENSG00000103549	RNF40	RNF40	3006	0.999995545423387
ENSG00000181852	RNF41	RNF41	954	0.959248884336421
ENSG00000108375	RNF43	RNF43	2352	0.170575053577686
ENSG00000146083	RNF44	RNF44	1299	0.811499627707307
ENSG00000204308	RNF5	RNF5	543	0.0698093144013437
ENSG00000127870	RNF6	RNF6	2058	0.307456649137405
ENSG00000112130	RNF8	RNF8	1458	0.992202309088166
ENSG00000189050	RNFT1	RNFT1	1308	0.0348237247998403
ENSG00000135119	RNFT2	RNFT2	1335	0.928999600173828
ENSG00000111880	RNGTT	RNGTT	1794	0.972094109982257
ENSG00000023191	RNH1	RNH1	1386	0.000124728087916356
ENSG00000184719	RNLS	RNLS	1029	3.33925950545684e-05
ENSG00000185946	RNPC3	RNPC3	1554	0.535647169757449
ENSG00000176393	RNPEP	RNPEP	1953	1.01576462215914e-08
ENSG00000142327	RNPEPL1	RNPEPL1	1485	0.72902840752873
ENSG00000205937	RNPS1	RNPS1	918	0.935622797594506
ENSG00000169855	ROBO1	ROBO1	4956	0.00149534906213963
ENSG00000185008	ROBO2	ROBO2	4185	0.999994095435605
ENSG00000154134	ROBO3	ROBO3	4161	0.0292028011174717
ENSG00000154133	ROBO4	ROBO4	3024	1.47933965661364e-08
ENSG00000067900	ROCK1	ROCK1	4065	0.999998543675827
ENSG00000134318	ROCK2	ROCK2	4167	0.999999896351086
ENSG00000067836	ROGDI	ROGDI	864	1.57724910790648e-10
ENSG00000149489	ROM1	ROM1	1056	0.0763296222905025
ENSG00000125995	ROMO1	ROMO1	240	0.719927697854643
ENSG00000065371	ROPN1	ROPN1	639	0.00651213087327936
ENSG00000114547	ROPN1B	ROPN1B	639	3.54966838161511e-05
ENSG00000145491	ROPN1L	ROPN1L	693	0.00120776590622815
ENSG00000185483	ROR1	ROR1	2814	0.834406765228377
ENSG00000169071	ROR2	ROR2	2832	0.261673613597109
ENSG00000198963	RORB	RORB	1380	0.997353826648276
ENSG00000143365	RORC	RORC	1557	0.995546817597577
ENSG00000047936	ROS1	ROS1	7044	2.86094070813951e-39
ENSG00000104237	RP1	RP1	6471	1.00216499612096e-10
ENSG00000171282	RP11-1055B8.7	RP11-1055B8.7	7827	0.985898899817079
ENSG00000254536	RP11-108K14.8	RP11-108K14.8	1020	0.091949658705124
ENSG00000258365	RP11-1105G2.3	RP11-1105G2.3	300	0.364034837204656
ENSG00000189332	RP11-113D6.10	RP11-113D6.10	465	0.338757700270148
ENSG00000255470	RP11-113D6.6	RP11-113D6.6	477	0.000528541919850523
ENSG00000257743	RP11-1220K2.2	RP11-1220K2.2	1449	0.0296181192766497
ENSG00000219492	RP11-1396O13.13	RP11-1396O13.13	723	5.37003009182739e-08
ENSG00000257545	RP11-144F15.1	RP11-144F15.1	348	0.0224781563558661
ENSG00000267772	RP11-15E18.4	RP11-15E18.4	276	0.126465577331703
ENSG00000234719	RP11-166B2.1	RP11-166B2.1	1194	1.14298532037975e-06
ENSG00000203546	RP11-176H8.1	RP11-176H8.1	204	0.174344118355929
ENSG00000260272	RP11-20I23.1	RP11-20I23.1	1131	8.39044525462378e-06
ENSG00000228804	RP11-211G3.3	RP11-211G3.3	390	0.750062505251112
ENSG00000249679	RP11-279O9.4	RP11-279O9.4	342	0.0934147717840765
ENSG00000255692	RP1-127H14.3	RP1-127H14.3	195	0.16718807636674
ENSG00000272822	RP11-302B13.5	RP11-302B13.5	633	0.592493822468014
ENSG00000260007	RP11-315D16.2	RP11-315D16.2	279	0.0573547281868604
ENSG00000264116	RP11-321M21.3	RP11-321M21.3	237	0.105767837990549
ENSG00000267140	RP11-322E11.6	RP11-322E11.6	372	0.0147704046942627
ENSG00000235531	RP11-383H13.1	RP11-383H13.1	549	0.035520599913294
ENSG00000258691	RP11-404P21.8	RP11-404P21.8	228	0.141092786722512
ENSG00000258941	RP11-407N17.3	RP11-407N17.3	2328	0.00847777770882907
ENSG00000121388	RP11-408E5.4	RP11-408E5.4	240	0.175156771288608
ENSG00000259455	RP11-467N20.5	RP11-467N20.5	2565	0.420316158145729
ENSG00000258311	RP11-644F5.10	RP11-644F5.10	369	0.162831620916452
ENSG00000254943	RP11-664I21.6	RP11-664I21.6	123	0.103541216374278
ENSG00000173213	RP11-683L23.1	RP11-683L23.1	1335	0.0396859678160759
ENSG00000257184	RP1-170O19.20	RP1-170O19.20	339	0.0248484059149815
ENSG00000255062	RP11-712L6.5	RP11-712L6.5	192	0.42315664623933
ENSG00000251569	RP11-724O16.1	RP11-724O16.1	1635	0.0524725615451608
ENSG00000256500	RP11-73M18.2	RP11-73M18.2	2199	0.275736012523397
ENSG00000254873	RP11-770J1.5	RP11-770J1.5	117	0.101642204524244
ENSG00000267281	RP11-793H13.10	RP11-793H13.10	1392	0.931511905936038
ENSG00000258744	RP11-80A15.1	RP11-80A15.1	264	0.11464145979717
ENSG00000255432	RP11-831H9.11	RP11-831H9.11	300	0.722275632051559
ENSG00000255468	RP11-867G23.8	RP11-867G23.8	312	0.120535733445904
ENSG00000259658	RP11-89K11.1	RP11-89K11.1	294	0.381121879888719
ENSG00000258973	RP11-934B9.3	RP11-934B9.3	771	0.00484378895188756
ENSG00000255472	RP11-998D10.1	RP11-998D10.1	378	0.0469985082570227
ENSG00000228532	RP1-241P17.4	RP1-241P17.4	288	0.0406322509176654
ENSG00000266202	RP1-66C13.4	RP1-66C13.4	480	0.0500582387312634
ENSG00000102218	RP2	RP2	1053	0.838014425116192
ENSG00000255835	RP4-559A3.7	RP4-559A3.7	1080	0.00980202781102639
ENSG00000267561	RP5-1052I5.2	RP5-1052I5.2	912	0.0625111691955515
ENSG00000270299	RP5-850E9.3	RP5-850E9.3	285	0.0317490468861198
ENSG00000164610	RP9	RP9	666	0.456250166638733
ENSG00000132383	RPA1	RPA1	1851	0.449054336857238
ENSG00000117748	RPA2	RPA2	813	0.850892529369718
ENSG00000106399	RPA3	RPA3	366	5.45250146857732e-05
ENSG00000204086	RPA4	RPA4	786	0.271028668304551
ENSG00000129197	RPAIN	RPAIN	696	3.62825577392323e-06
ENSG00000103932	RPAP1	RPAP1	4182	3.86488834748517e-12
ENSG00000122484	RPAP2	RPAP2	1839	0.00553996592296897
ENSG00000005175	RPAP3	RPAP3	1998	0.0593553739668521
ENSG00000197713	RPE	RPE	687	0.27247580392175
ENSG00000116745	RPE65	RPE65	1602	1.11540599455792e-05
ENSG00000117133	RPF1	RPF1	1050	3.07334867397216e-06
ENSG00000197498	RPF2	RPF2	921	0.691143443446169
ENSG00000156313	RPGR	RPGR	3459	0.99565457935049
ENSG00000092200	RPGRIP1	RPGRIP1	3861	6.09274410477301e-18
ENSG00000103494	RPGRIP1L	RPGRIP1L	3948	2.96472816568096e-14
ENSG00000089169	RPH3A	RPH3A	2085	0.449362454670236
ENSG00000181031	RPH3AL	RPH3AL	948	1.36647151873309e-10
ENSG00000153574	RPIA	RPIA	936	0.0196772086538559
ENSG00000198755	RPL10A	RPL10A	654	0.261113516721282
ENSG00000165496	RPL10L	RPL10L	645	0.0230517739640194
ENSG00000142676	RPL11	RPL11	537	0.682423700335902
ENSG00000197958	RPL12	RPL12	498	0.128212955402658
ENSG00000167526	RPL13	RPL13	636	0.90036338953068
ENSG00000142541	RPL13A	RPL13A	612	0.866530096398367
ENSG00000188846	RPL14	RPL14	648	0.922962679634207
ENSG00000215472	RPL17-C18orf32	RPL17-C18orf32	687	0.52896873981509
ENSG00000063177	RPL18	RPL18	567	0.480272518402616
ENSG00000105640	RPL18A	RPL18A	531	0.953508831655272
ENSG00000108298	RPL19	RPL19	591	0.965862800324686
ENSG00000122026	RPL21	RPL21	483	0.906156168736349
ENSG00000116251	RPL22	RPL22	387	0.734618972928748
ENSG00000163584	RPL22L1	RPL22L1	369	0.0862379359444863
ENSG00000125691	RPL23	RPL23	423	0.917833581713753
ENSG00000198242	RPL23A	RPL23A	471	0.861514153888662
ENSG00000114391	RPL24	RPL24	474	0.826566021910012
ENSG00000161970	RPL26	RPL26	438	0.902404210648881
ENSG00000037241	RPL26L1	RPL26L1	438	0.465830213916589
ENSG00000131469	RPL27	RPL27	411	0.807844015298475
ENSG00000166441	RPL27A	RPL27A	447	0.851000070479893
ENSG00000108107	RPL28	RPL28	510	0.666472503616778
ENSG00000162244	RPL29	RPL29	480	0.563283739116402
ENSG00000100316	RPL3	RPL3	1212	0.990837734662253
ENSG00000156482	RPL30	RPL30	348	0.762113128248388
ENSG00000071082	RPL31	RPL31	387	0.828390057338839
ENSG00000144713	RPL32	RPL32	408	0.745304856770875
ENSG00000109475	RPL34	RPL34	354	0.876855092205059
ENSG00000136942	RPL35	RPL35	372	0.840871924707684
ENSG00000182899	RPL35A	RPL35A	333	0.900140031522165
ENSG00000130255	RPL36	RPL36	318	0.623309285922093
ENSG00000241343	RPL36A	RPL36A	429	0.780830653140773
ENSG00000145592	RPL37	RPL37	294	0.5430870592459
ENSG00000197756	RPL37A	RPL37A	279	0.00386872036985176
ENSG00000172809	RPL38	RPL38	213	0.875973320484075
ENSG00000198918	RPL39	RPL39	156	0.621869406052877
ENSG00000163923	RPL39L	RPL39L	156	0.178736655259287
ENSG00000140986	RPL3L	RPL3L	1224	5.6755998656703e-07
ENSG00000174444	RPL4	RPL4	1284	0.998595407903184
ENSG00000229117	RPL41	RPL41	78	0.0402454518218349
ENSG00000122406	RPL5	RPL5	894	0.99167071960242
ENSG00000089009	RPL6	RPL6	867	0.983038165690518
ENSG00000147604	RPL7	RPL7	747	0.986839352081079
ENSG00000148303	RPL7A	RPL7A	801	0.971440775637126
ENSG00000146223	RPL7L1	RPL7L1	741	0.156839429366728
ENSG00000161016	RPL8	RPL8	774	0.918982737759184
ENSG00000163682	RPL9	RPL9	579	0.903233244445239
ENSG00000089157	RPLP0	RPLP0	954	0.970748855114278
ENSG00000137818	RPLP1	RPLP1	345	0.674633179366989
ENSG00000177600	RPLP2	RPLP2	348	0.699743143583284
ENSG00000163902	RPN1	RPN1	1824	0.541323177639948
ENSG00000118705	RPN2	RPN2	1896	0.0708353044469106
ENSG00000163684	RPP14	RPP14	375	0.130827381111024
ENSG00000255154	RPP14	RPP14	375	0.130827381111024
ENSG00000241370	RPP21	RPP21	489	0.281841823440314
ENSG00000178718	RPP25	RPP25	600	0.0066063514567731
ENSG00000164967	RPP25L	RPP25L	492	0.823606201101416
ENSG00000148688	RPP30	RPP30	969	1.16455738111272e-05
ENSG00000152464	RPP38	RPP38	852	1.41350269683346e-05
ENSG00000124787	RPP40	RPP40	1092	0.0017074312388496
ENSG00000141425	RPRD1A	RPRD1A	939	0.557773404501526
ENSG00000101413	RPRD1B	RPRD1B	981	0.478623497307647
ENSG00000163125	RPRD2	RPRD2	4386	0.99993855698632
ENSG00000177519	RPRM	RPRM	330	0.543257470213858
ENSG00000179673	RPRML	RPRML	363	0.441310649486623
ENSG00000124614	RPS10	RPS10	498	0.934112617929635
ENSG00000142534	RPS11	RPS11	477	0.898339526315048
ENSG00000112306	RPS12	RPS12	399	0.811536965552877
ENSG00000110700	RPS13	RPS13	456	0.949178967816189
ENSG00000164587	RPS14	RPS14	456	0.849622917102435
ENSG00000115268	RPS15	RPS15	438	0.690275689183175
ENSG00000134419	RPS15A	RPS15A	393	0.818549209787391
ENSG00000105193	RPS16	RPS16	441	0.244641652736015
ENSG00000231500	RPS18	RPS18	459	0.951324739234455
ENSG00000105372	RPS19	RPS19	438	0.909598776814122
ENSG00000187051	RPS19BP1	RPS19BP1	411	0.0296982352588647
ENSG00000140988	RPS2	RPS2	882	0.58362428818911
ENSG00000008988	RPS20	RPS20	429	0.647204404357545
ENSG00000171858	RPS21	RPS21	252	0.807702025211573
ENSG00000186468	RPS23	RPS23	432	0.863763949429963
ENSG00000138326	RPS24	RPS24	870	0.838057883728357
ENSG00000118181	RPS25	RPS25	378	0.795525540957661
ENSG00000197728	RPS26	RPS26	348	0.712487695844534
ENSG00000234354	RPS26	RPS26P47	348	0.712487695844534
ENSG00000177954	RPS27	RPS27	255	0.689880330842881
ENSG00000185088	RPS27L	RPS27L	255	0.321092252806622
ENSG00000233927	RPS28	RPS28	210	0.684534169936279
ENSG00000213741	RPS29	RPS29	204	0.33592149118402
ENSG00000149273	RPS3	RPS3	780	0.945774146280598
ENSG00000145425	RPS3A	RPS3A	795	0.701370142282066
ENSG00000198034	RPS4X	RPS4X	792	0.87127776871261
ENSG00000129824	RPS4Y1	RPS4Y1	792	0.709186095918283
ENSG00000157828	RPS4Y2	RPS4Y2	792	0.0645673301568915
ENSG00000083845	RPS5	RPS5	615	0.887889086284771
ENSG00000137154	RPS6	RPS6	750	0.746031472740997
ENSG00000117676	RPS6KA1	RPS6KA1	2235	0.844072799198121
ENSG00000071242	RPS6KA2	RPS6KA2	2226	0.417646123718891
ENSG00000177189	RPS6KA3	RPS6KA3	2223	0.999771692010858
ENSG00000162302	RPS6KA4	RPS6KA4	2319	0.998725473920548
ENSG00000100784	RPS6KA5	RPS6KA5	2409	0.999460100434902
ENSG00000072133	RPS6KA6	RPS6KA6	2238	0.584174786556326
ENSG00000108443	RPS6KB1	RPS6KB1	1578	0.995486496776479
ENSG00000175634	RPS6KB2	RPS6KB2	1449	6.12953970997818e-12
ENSG00000136643	RPS6KC1	RPS6KC1	3201	0.0362042248799354
ENSG00000198208	RPS6KL1	RPS6KL1	1650	0.00204841670143408
ENSG00000171863	RPS7	RPS7	585	0.891260774502104
ENSG00000142937	RPS8	RPS8	627	0.954866877059306
ENSG00000170889	RPS9	RPS9	585	0.774089446976604
ENSG00000205246	RPSAP58	RPSAP58	888	0.588987100278411
ENSG00000215853	RPTN	RPTN	2355	4.24449879347106e-17
ENSG00000141564	RPTOR	RPTOR	4008	0.999999875228164
ENSG00000007376	RPUSD1	RPUSD1	939	1.90038877275223e-07
ENSG00000166133	RPUSD2	RPUSD2	1638	6.3763581384686e-05
ENSG00000156990	RPUSD3	RPUSD3	1056	0.000187622972764127
ENSG00000165526	RPUSD4	RPUSD4	1134	0.0224194903808429
ENSG00000155876	RRAGA	RRAGA	942	0.258806129536447
ENSG00000083750	RRAGB	RRAGB	1125	0.859322580324479
ENSG00000116954	RRAGC	RRAGC	1200	0.851358930460075
ENSG00000025039	RRAGD	RRAGD	1203	0.946085563761637
ENSG00000126458	RRAS	RRAS	657	0.638218919603468
ENSG00000133818	RRAS2	RRAS2	615	0.631623139040845
ENSG00000125844	RRBP1	RRBP1	2934	0.000198740730485618
ENSG00000124782	RREB1	RREB1	5229	0.999915971258399
ENSG00000180245	RRH	RRH	1014	0.000157422991877025
ENSG00000167325	RRM1	RRM1	2379	0.999982690563968
ENSG00000171848	RRM2	RRM2	1350	0.950630457035969
ENSG00000048392	RRM2B	RRM2B	1056	0.764505845751521
ENSG00000085721	RRN3	RRN3	1956	0.0010342928486399
ENSG00000143303	RRNAD1	RRNAD1	1428	4.25314848761907e-07
ENSG00000160214	RRP1	RRP1	1386	0.0254492180378049
ENSG00000052749	RRP12	RRP12	3894	6.17291332912956e-07
ENSG00000067533	RRP15	RRP15	849	0.00120782683953509
ENSG00000124541	RRP36	RRP36	780	2.48802501731714e-10
ENSG00000189306	RRP7A	RRP7A	843	0.00161136223026522
ENSG00000132275	RRP8	RRP8	1371	2.15564246455188e-05
ENSG00000114767	RRP9	RRP9	1428	0.563455824568778
ENSG00000179041	RRS1	RRS1	1098	0.52445826799546
ENSG00000102104	RS1	RS1	675	0.878100811023913
ENSG00000136444	RSAD1	RSAD1	1329	2.67245597904404e-06
ENSG00000134321	RSAD2	RSAD2	1086	2.06873679136377e-11
ENSG00000081019	RSBN1	RSBN1	2409	0.978932430984091
ENSG00000187257	RSBN1L	RSBN1L	2541	0.710624223516669
ENSG00000048649	RSF1	RSF1	4326	0.999999805304748
ENSG00000132881	RSG1	RSG1	777	7.28914690102648e-06
ENSG00000171490	RSL1D1	RSL1D1	1473	0.00618618624587675
ENSG00000160188	RSPH1	RSPH1	930	0.000704469335132547
ENSG00000130363	RSPH3	RSPH3	1683	0.00340528754865023
ENSG00000111834	RSPH4A	RSPH4A	2151	4.4977203416667e-07
ENSG00000104941	RSPH6A	RSPH6A	2154	6.70228461852815e-08
ENSG00000172426	RSPH9	RSPH9	921	0.00358207857889374
ENSG00000169218	RSPO1	RSPO1	792	0.00214164839653624
ENSG00000147655	RSPO2	RSPO2	732	0.614200533634416
ENSG00000146374	RSPO3	RSPO3	819	0.133732225456414
ENSG00000101282	RSPO4	RSPO4	705	0.0120975590728469
ENSG00000159579	RSPRY1	RSPRY1	1731	0.999498837696386
ENSG00000174891	RSRC1	RSRC1	1005	9.91893303331473e-05
ENSG00000111011	RSRC2	RSRC2	1305	0.984788424841061
ENSG00000148484	RSU1	RSU1	834	0.034533477614186
ENSG00000132026	RTBDN	RTBDN	786	1.37329980153127e-05
ENSG00000137996	RTCA	RTCA	1140	0.00883368313861555
ENSG00000100220	RTCB	RTCB	1518	0.141601323966664
ENSG00000258366	RTEL1	RTEL1	3732	0.997157669337338
ENSG00000137815	RTF1	RTF1	2133	0.983305841199569
ENSG00000022277	RTFDC1	RTFDC1	921	0.0137312606403468
ENSG00000114993	RTKN	RTKN	1692	0.000374071328430544
ENSG00000182010	RTKN2	RTKN2	1830	1.2387660616613e-14
ENSG00000254656	RTL1	RTL1	4077	0.0239864111337392
ENSG00000139970	RTN1	RTN1	2331	0.939355571531089
ENSG00000125744	RTN2	RTN2	1638	0.954199622063728
ENSG00000133318	RTN3	RTN3	3099	0.379339189005955
ENSG00000115310	RTN4	RTN4	3579	0.135254664524727
ENSG00000130347	RTN4IP1	RTN4IP1	1191	1.10117375517421e-05
ENSG00000040608	RTN4R	RTN4R	1422	0.501472503140174
ENSG00000185924	RTN4RL1	RTN4RL1	1326	0.777859054180073
ENSG00000186907	RTN4RL2	RTN4RL2	1263	0.96832801482542
ENSG00000175077	RTP1	RTP1	792	0.53405181587145
ENSG00000198471	RTP2	RTP2	678	0.00284224544973061
ENSG00000163825	RTP3	RTP3	699	0.163322466937021
ENSG00000136514	RTP4	RTP4	741	0.00880128404085224
ENSG00000176225	RTTN	RTTN	6681	9.03563095525572e-10
ENSG00000176783	RUFY1	RUFY1	2127	0.0238633654817817
ENSG00000204130	RUFY2	RUFY2	1926	0.552748760565299
ENSG00000018189	RUFY3	RUFY3	1863	0.947902938546171
ENSG00000188282	RUFY4	RUFY4	1824	2.12173965020447e-09
ENSG00000198863	RUNDC1	RUNDC1	1842	0.0659071286928258
ENSG00000108309	RUNDC3A	RUNDC3A	1341	0.948722186685989
ENSG00000105784	RUNDC3B	RUNDC3B	1422	0.00411634380968514
ENSG00000159216	RUNX1	RUNX1	1443	0.736787121516437
ENSG00000079102	RUNX1T1	RUNX1T1	1848	0.998312954032453
ENSG00000124813	RUNX2	RUNX2	1566	0.993444834004333
ENSG00000020633	RUNX3	RUNX3	1290	0.596430656178381
ENSG00000160753	RUSC1	RUSC1	2709	0.901080255376634
ENSG00000198853	RUSC2	RUSC2	4551	0.999915049073777
ENSG00000175792	RUVBL1	RUVBL1	1371	0.997912639732441
ENSG00000183207	RUVBL2	RUVBL2	1392	0.998229866931178
ENSG00000111832	RWDD1	RWDD1	732	0.319367782770516
ENSG00000013392	RWDD2A	RWDD2A	879	0.000721306401105885
ENSG00000156253	RWDD2B	RWDD2B	960	0.000110169447677165
ENSG00000122481	RWDD3	RWDD3	804	0.000762285884295203
ENSG00000182552	RWDD4	RWDD4	567	0.413130223787324
ENSG00000171509	RXFP1	RXFP1	2274	1.65834476124857e-05
ENSG00000133105	RXFP2	RXFP2	2265	1.44647966512939e-06
ENSG00000182631	RXFP3	RXFP3	1410	1.91072143871381e-08
ENSG00000173080	RXFP4	RXFP4	1125	0.0286932548845376
ENSG00000186350	RXRA	RXRA	1389	0.918004377738148
ENSG00000204231	RXRB	RXRB	1614	0.995834938707919
ENSG00000143171	RXRG	RXRG	1392	0.895343445240318
ENSG00000196218	RYR1	RYR1	15117	0.227247991745067
ENSG00000198626	RYR2	RYR2	14904	0.999998590219433
ENSG00000198838	RYR3	RYR3	14613	0.999999991254831
ENSG00000160678	S100A1	S100A1	285	0.00445822127417325
ENSG00000197747	S100A10	S100A10	294	0.174842176464035
ENSG00000163191	S100A11	S100A11	318	0.047598898535827
ENSG00000163221	S100A12	S100A12	279	0.0329976799419273
ENSG00000189171	S100A13	S100A13	297	0.0344891661707637
ENSG00000237632	S100A14	S100A11P1	315	0.0538634777262259
ENSG00000189334	S100A14	S100A14	315	0.0538634777262259
ENSG00000188643	S100A16	S100A16	312	0.00532985726983245
ENSG00000196754	S100A2	S100A2	294	0.00105430114507528
ENSG00000188015	S100A3	S100A3	306	0.000876345153530789
ENSG00000196154	S100A4	S100A4	306	0.00445415541711048
ENSG00000196420	S100A5	S100A5	279	0.000442280332572318
ENSG00000197956	S100A6	S100A6	273	0.180147483711273
ENSG00000143556	S100A7	S100A7	306	0.554389055556401
ENSG00000184330	S100A7A	S100A7A	306	0.0312200055954176
ENSG00000197364	S100A7L2	S100A7L2	339	0.564170930835272
ENSG00000160307	S100B	S100B	279	0.182663565732971
ENSG00000163993	S100P	S100P	288	0.0468212495518499
ENSG00000116497	S100PBP	S100PBP	1227	0.984550301334648
ENSG00000171643	S100Z	S100Z	300	0.00878834613925961
ENSG00000170989	S1PR1	S1PR1	1149	0.822346913235036
ENSG00000267534	S1PR2	S1PR2	1062	0.427528776414178
ENSG00000213694	S1PR3	S1PR3	1137	0.323197481775408
ENSG00000125910	S1PR4	S1PR4	1155	0.839904270560781
ENSG00000180739	S1PR5	S1PR5	1197	0.0553831096000833
ENSG00000134339	SAA2	SAA2	369	0.0247758713975441
ENSG00000148965	SAA4	SAA4	393	0.332372052796531
ENSG00000166788	SAAL1	SAAL1	1425	0.000378971369706495
ENSG00000168061	SAC3D1	SAC3D1	1077	3.59109447485921e-05
ENSG00000211456	SACM1L	SACM1L	1764	0.820052902011863
ENSG00000151835	SACS	SACS	13740	5.20325769100245e-09
ENSG00000142230	SAE1	SAE1	1041	0.983637513843432
ENSG00000160633	SAFB	SAFB	2754	0.999812977531925
ENSG00000130254	SAFB2	SAFB2	2862	0.998750384120251
ENSG00000130561	SAG	SAG	1218	4.09261987153929e-09
ENSG00000181433	SAGE1	SAGE1	2715	2.17182222222986e-08
ENSG00000103449	SALL1	SALL1	3975	0.998158807952773
ENSG00000165821	SALL2	SALL2	3024	0.00909182441632993
ENSG00000256463	SALL3	SALL3	3903	0.0658556946350173
ENSG00000101115	SALL4	SALL4	3162	0.998931396738363
ENSG00000141858	SAMD1	SAMD1	1299	0.546225006630258
ENSG00000130590	SAMD10	SAMD10	609	0.152466140925068
ENSG00000187634	SAMD11	SAMD11	2046	2.28931804207666e-08
